Nonce,Sender,GatewayTransactionsGRPC(54.144.86.226:5005) Hash,GatewayTransactionsGRPC(54.91.48.97:5005) Hash,GatewayTransactionsGRPC(54.144.86.226:5005) Time,GatewayTransactionsGRPC(54.91.48.97:5005) Time,Time diff,GatewayTransactionsGRPC(54.144.86.226:5005) message len,GatewayTransactionsGRPC(54.91.48.97:5005) message len,Hashes are equal
73334,0x595063172c85b1e8ac2fe74fcb6b7dc26844cc2d,0x66278e6463e07923317973bbfdabd3ab794cb0999c8e280e283be24b889536eb,0x66278e6463e07923317973bbfdabd3ab794cb0999c8e280e283be24b889536eb,2023-10-15T15:24:06.170429,2023-10-15T15:24:06.170429,0,151,151,true
427,0xb7d88a4c181aa51fd451dd383f0cd1f19d9a9f9c,0x5509fc2fb3364598047eeeaf5ae4cbbf0da7a85b22d74acaea469411f9fae809,0x5509fc2fb3364598047eeeaf5ae4cbbf0da7a85b22d74acaea469411f9fae809,2023-10-15T15:24:13.222679,2023-10-15T15:24:13.222679,0,451,451,true
8339,0x44a7af2655d4584632297c2cdec252a7488f8451,0x758ce20004273b489f5a57beebcab2e2638a6a47067a0355a577eafe395b258c,0x758ce20004273b489f5a57beebcab2e2638a6a47067a0355a577eafe395b258c,2023-10-15T15:24:48.692073,2023-10-15T15:24:48.693422,-1349,157,157,true
50,0x2fc4216723817f0985b9cd505a5142f51a751487,0x66fddfe1162095e2ae3deefd6015eb0fb0e0bbc2e9c1ff243f15701ffe2c1ad0,0x66fddfe1162095e2ae3deefd6015eb0fb0e0bbc2e9c1ff243f15701ffe2c1ad0,2023-10-15T15:24:25.407769,2023-10-15T15:24:25.429007,-21237,154,154,true
429,0xc663d054c8913fbefa35aa45134f0be3dfec4b81,0xc3926c9d8aa1c91eb8262a0e1145b934a281c96042bbbb9b23bdd0db535aaa19,0xc3926c9d8aa1c91eb8262a0e1145b934a281c96042bbbb9b23bdd0db535aaa19,2023-10-15T15:24:41.402525,2023-10-15T15:24:41.402525,0,226,226,true
6,0xe64cd50702ef89c9a4a32f2f5091d6f6d81dfe3b,0x9ee27fee18ac1222332ed2cf9056a35bad4c562287b032549597b9107272473b,0x9ee27fee18ac1222332ed2cf9056a35bad4c562287b032549597b9107272473b,2023-10-15T15:24:51.741411,2023-10-15T15:24:51.741425,-13,867,867,true
600,0xa7410857abbf75043d61ea54e07d57a6eb6ef186,0xe1a7d81be2aafd1e5323ccd665162e78062deb62384c95381db9a038c60bbe4a,0xe1a7d81be2aafd1e5323ccd665162e78062deb62384c95381db9a038c60bbe4a,2023-10-15T15:23:31.692633,2023-10-15T15:23:31.692634,-1,154,154,true
131692,0x9228624c3185fcbcf24c1c9db76d8bef5f5dad64,0x50e801dc85921670b56701a2ea49e11a670c22f2c39764afa9d0f3c0c40e7b67,0x50e801dc85921670b56701a2ea49e11a670c22f2c39764afa9d0f3c0c40e7b67,2023-10-15T15:23:39.644986,2023-10-15T15:23:39.664116,-19128,85665,85665,true
426,0x12aed85d57f9dc8a82d03816e1782228fd4cad6c,0x4a0e7c49936ded34cf149072b268e79ae5c795829b50c2e2cb2af3aa2833449c,0x4a0e7c49936ded34cf149072b268e79ae5c795829b50c2e2cb2af3aa2833449c,2023-10-15T15:24:52.249216,2023-10-15T15:24:52.248724,491,220,220,true
21696,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0xaec1fb9d6c4948f2944a791a8c17942d4cf61d73f050896c165f799cc2e4a99b,0xaec1fb9d6c4948f2944a791a8c17942d4cf61d73f050896c165f799cc2e4a99b,2023-10-15T15:24:54.654935,2023-10-15T15:24:54.654943,-7,158,158,true
5600097,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xcc493a62e6d6ac08f28427a067e74a4bd0f4d646bc0ce61ace6ddf86b040f169,0xcc493a62e6d6ac08f28427a067e74a4bd0f4d646bc0ce61ace6ddf86b040f169,2023-10-15T15:24:40.601661,2023-10-15T15:24:40.601661,0,221,221,true
13,0xe23160db3c3c7fbc0a135513fa8ea7d511f14397,0xf59709569d319521d6643cf3f0b8260e5fda2e7e366c6fb6dd2a1458619ccbc9,0xf59709569d319521d6643cf3f0b8260e5fda2e7e366c6fb6dd2a1458619ccbc9,2023-10-15T15:23:33.259306,2023-10-15T15:23:33.259461,-154,152,152,true
47924,0x33c6b73432b3aea0c1725e415cc40d04908b85fd,0xd2cb7c188681244768dd076cd70e6ec1d18b1f9582514b307d06141ba34fabc8,0xd2cb7c188681244768dd076cd70e6ec1d18b1f9582514b307d06141ba34fabc8,2023-10-15T15:23:57.622087,2023-10-15T15:23:57.622065,21,2082,2082,true
854060,0xb739d0895772dbb71a89a3754a160269068f0d45,0xf0d22670fbeb9924395f8180a925043d8109986419de7b484a390a41164ade9b,0xf0d22670fbeb9924395f8180a925043d8109986419de7b484a390a41164ade9b,2023-10-15T15:23:01.336927,2023-10-15T15:23:01.336928,0,157,157,true
5,0x654d6ff16c375f76b6bbb6fdfb5649a3ed2b70da,0xee4cf3003259a3e07cf02b0567d14008f7d492692eac2769f8f4475798d890df,0xee4cf3003259a3e07cf02b0567d14008f7d492692eac2769f8f4475798d890df,2023-10-15T15:23:26.532138,2023-10-15T15:23:26.532139,0,803,803,true
50,0xb33102968f33c9de508839d6f908067854e5f081,0xde20aee3a20db2bd5a8381598d5e06dda52517b84d0fbc3c9fada34639d005ff,0xde20aee3a20db2bd5a8381598d5e06dda52517b84d0fbc3c9fada34639d005ff,2023-10-15T15:23:58.335842,2023-10-15T15:23:58.335848,-6,242,242,true
1522253,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x317bd0841e45a7fef38d0f75e684bf7da3b4bf1ace626586fe66c09bec6814cd,0x317bd0841e45a7fef38d0f75e684bf7da3b4bf1ace626586fe66c09bec6814cd,2023-10-15T15:23:21.315499,2023-10-15T15:23:21.315499,0,213,213,true
925,0x1a9c90ff380f04b1ff8e9f36d4488bab48e82f3c,0xa7a2ecb6bfa3fb009fe4cf43a577076522de59a68c98d88a35e2447fdcaae6ee,0xa7a2ecb6bfa3fb009fe4cf43a577076522de59a68c98d88a35e2447fdcaae6ee,2023-10-15T15:22:12.214523,2023-10-15T15:22:12.213364,1159,1002,1002,true
3,0xf71d342464cfe9818aeb8a16f79ccc91cfaf1fa1,0xce50ef6e2eb53145135f03712329db8e8b904635bd075d40c260f381083342c6,0xce50ef6e2eb53145135f03712329db8e8b904635bd075d40c260f381083342c6,2023-10-15T15:22:22.473511,2023-10-15T15:22:22.473511,0,217,217,true
97,0xcc973b6a452b238e5503161252165fd536f75971,0x628c7872c6ef991060b8b218410b139b97fee73e9c7c3fdad19af02f74ae9625,0x628c7872c6ef991060b8b218410b139b97fee73e9c7c3fdad19af02f74ae9625,2023-10-15T15:24:08.961962,2023-10-15T15:24:08.961962,0,802,802,true
12449,0x45a318273749d6eb00f5f6ca3bc7cd3de26d642a,0x7eaf8dca3d731bd1fec101ab148fe04e94e0b6937d1a192b00145c1a2243b1a5,0x7eaf8dca3d731bd1fec101ab148fe04e94e0b6937d1a192b00145c1a2243b1a5,2023-10-15T15:22:04.656239,2023-10-15T15:22:04.655540,699,157,157,true
6896,0x3c5eefdf009cdce3b5cb2fc959866750e6eba66a,0xc417dd6f753ff174b3919ab666f6436ad6618c85c794bfcab6815deb1fe8a423,0xc417dd6f753ff174b3919ab666f6436ad6618c85c794bfcab6815deb1fe8a423,2023-10-15T15:23:12.598076,2023-10-15T15:23:12.567984,30092,156,156,true
607,0x4bad2833c44424423518194f07c4917be28d7363,0xf73a85b740019f81231c9e589be6894cfcdc97539a191fffa1da57f49db66c67,0xf73a85b740019f81231c9e589be6894cfcdc97539a191fffa1da57f49db66c67,2023-10-15T15:24:03.848635,2023-10-15T15:24:03.848635,0,187,187,true
0,0xdd825239943176fd54de0a125426b181565287bd,0x615e243f20778b174b497d5dce31d2e844f3b7567f83c60d6612546ab4b2798f,0x615e243f20778b174b497d5dce31d2e844f3b7567f83c60d6612546ab4b2798f,2023-10-15T15:24:53.254555,2023-10-15T15:24:53.254556,0,146,146,true
9652632,0x46340b20830761efd32832a74d7169b29feb9758,0x213d21f3db73923ed642ec02143e4443c1e3d3f41e7799c2770d5963a6ca0efb,0x213d21f3db73923ed642ec02143e4443c1e3d3f41e7799c2770d5963a6ca0efb,2023-10-15T15:22:54.707795,2023-10-15T15:22:54.707795,0,213,213,true
812284,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,0x57621624f06fefe0c239c63cf0709872a8b735aba64f3870f594e6ae7dc092b0,0x57621624f06fefe0c239c63cf0709872a8b735aba64f3870f594e6ae7dc092b0,2023-10-15T15:23:05.084451,2023-10-15T15:23:05.084456,-5,149,149,true
1,0xe402c639c606a2d8d2ff6bf17a9b9d04fcd0a60b,0x98ac26a52b07450b0f00b27496a890a9d4e4f1743aa3e9b2c9943a8edcee4920,0x98ac26a52b07450b0f00b27496a890a9d4e4f1743aa3e9b2c9943a8edcee4920,2023-10-15T15:23:50.759748,2023-10-15T15:23:50.759749,0,154,154,true
0,0x487d4248e6e32b3ed635ea3f565c9d8013ea2eac,0x2c61d00c434464de0a95f88bf7c69668be43f1c3b3e3fcabc3ee8d63c75d1b48,0x2c61d00c434464de0a95f88bf7c69668be43f1c3b3e3fcabc3ee8d63c75d1b48,2023-10-15T15:24:08.856223,2023-10-15T15:24:08.856223,0,803,803,true
1,0x045b75f4b7e2f729888e97d68338afdd9b2b4097,0x4f70ba14b1df2e81a4ca34e34309ab93781f91f8d10daad61b25cdb3ed764030,0x4f70ba14b1df2e81a4ca34e34309ab93781f91f8d10daad61b25cdb3ed764030,2023-10-15T15:23:42.432049,2023-10-15T15:23:42.432049,0,154,154,true
59735,0xdce92f40cadde2c4e3ea78b8892c540e6bfe2f81,0x4e657595fef4e17c3fb5d5e9c65fc82298c222aa50e7e5883ac078f5cb87e55e,0x4e657595fef4e17c3fb5d5e9c65fc82298c222aa50e7e5883ac078f5cb87e55e,2023-10-15T15:23:40.735883,2023-10-15T15:23:40.734536,1347,156,156,true
2,0x6c5eb246c9364f1d910e5f75eb65a4d608ea3dc8,0xff6e0f5f7a351c2c695fff3769e64c1a5568c6a4e46d6583f83d24400fa737f0,0xff6e0f5f7a351c2c695fff3769e64c1a5568c6a4e46d6583f83d24400fa737f0,2023-10-15T15:22:05.500325,2023-10-15T15:22:05.500325,0,220,220,true
9,0x4832124708b870bed30ed0456ea222f0b13af145,0x5f6281974112ee2523957c8cc1626d4e8bd72afa5bd21ef01d7cda9423193d75,0x5f6281974112ee2523957c8cc1626d4e8bd72afa5bd21ef01d7cda9423193d75,2023-10-15T15:23:30.715994,2023-10-15T15:23:30.715994,0,216,216,true
4959231,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa0de338b8de3cd3b728563bdc966639662d46183700c48d614ae99da5e61441c,0xa0de338b8de3cd3b728563bdc966639662d46183700c48d614ae99da5e61441c,2023-10-15T15:22:11.420165,2023-10-15T15:22:11.419113,1052,222,222,true
390327,0x3527439923a63f8c13cf72b8fe80a77f6e572092,0x00792cbf57f5493a6ffd8bbc6c4b0093d846be1bc43e94fa4e913d78e15c7b34,0x00792cbf57f5493a6ffd8bbc6c4b0093d846be1bc43e94fa4e913d78e15c7b34,2023-10-15T15:24:02.858708,2023-10-15T15:24:02.882738,-24029,115203,115203,true
801,0xe67a540125f4db0599f9f8551243dc4517c6a7f3,0xf8c81a94252195045941b37aa4a6858fbfbb219d4164db880f03aece6063776d,0xf8c81a94252195045941b37aa4a6858fbfbb219d4164db880f03aece6063776d,2023-10-15T15:24:31.816068,2023-10-15T15:24:31.816068,0,1118,1118,true
1,0x23417500a9531468b8063cf29762942730b37c35,0xdc16f4af3b862180c2fd8ce9ad30faa252b842aadd4781518a9e785835c8f50c,0xdc16f4af3b862180c2fd8ce9ad30faa252b842aadd4781518a9e785835c8f50c,2023-10-15T15:22:25.755378,2023-10-15T15:22:25.755828,-450,154,154,true
1,0x3209e83c40554648448889752c32e650e4493c3a,0x5a0cb045c184ab3075f588ebfad2e6214e237b812524a1d5ed567a4cde5f5cfd,0x5a0cb045c184ab3075f588ebfad2e6214e237b812524a1d5ed567a4cde5f5cfd,2023-10-15T15:24:17.808205,2023-10-15T15:24:17.808205,0,154,154,true
690915,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xf07f6aa25022c85c8e1587bd01724f1298d5f2d0aeaf2f89407211dec57c66ad,0xf07f6aa25022c85c8e1587bd01724f1298d5f2d0aeaf2f89407211dec57c66ad,2023-10-15T15:24:11.383583,2023-10-15T15:24:11.383583,0,158,158,true
183,0x8741b75027fb748980c2b9a7b7a825a7a648bbcc,0x902bbe0048019d56ac4fc3f4fca589f1ea37565113dd9eb43174ddba1fa382ae,0x902bbe0048019d56ac4fc3f4fca589f1ea37565113dd9eb43174ddba1fa382ae,2023-10-15T15:22:27.749473,2023-10-15T15:22:27.749473,0,218,218,true
7542,0x6eb8d6bccceb84832725dcf792468dd8ba088449,0xd45989794923ecd13475f749d07bfdc4eb61317eaf501eda7e6f7e81c6939962,0xd45989794923ecd13475f749d07bfdc4eb61317eaf501eda7e6f7e81c6939962,2023-10-15T15:24:18.997388,2023-10-15T15:24:18.966056,31331,381,381,true
101,0xf2c59c63c23ecbea3439d7781ea4e17c4c22d201,0xdd1eaac9137158a8fef3ebeb5ba4dadbff6a4770b21097d8b634f4350e731ab2,0xdd1eaac9137158a8fef3ebeb5ba4dadbff6a4770b21097d8b634f4350e731ab2,2023-10-15T15:24:37.519772,2023-10-15T15:24:37.519773,-1,902,902,true
657,0x867bcee188185c6ce49628e6558614cd5bdecaf5,0xc5d1ee1df8291c28f6385f581a11d67b5de6eda4701b3c668892b6da9173071a,0xc5d1ee1df8291c28f6385f581a11d67b5de6eda4701b3c668892b6da9173071a,2023-10-15T15:23:12.156440,2023-10-15T15:23:12.153356,3083,157,157,true
394,0xf18125aa38e072a5b85b08e4b732024d2d10260c,0xba7b7f027868dcba4f67d86f3de61a009cab4a1538d722a9d55b6ddfe4de3c0c,0xba7b7f027868dcba4f67d86f3de61a009cab4a1538d722a9d55b6ddfe4de3c0c,2023-10-15T15:23:10.348156,2023-10-15T15:23:10.348156,0,156,156,true
7965545,0x28c6c06298d514db089934071355e5743bf21d60,0x3b7ad4c2bc324615ad5a775a61565c26ae9b27c3c91ebddd663e4f8a9cfb39b0,0x3b7ad4c2bc324615ad5a775a61565c26ae9b27c3c91ebddd663e4f8a9cfb39b0,2023-10-15T15:24:58.264333,2023-10-15T15:24:58.262908,1425,221,221,true
165,0xaba14d886a45b6340fc128df481f8f088353c433,0xf8581be1e9adba6afcd6603dcff3ca0cd0e546966f96cef2e4a6e3757f99ced3,0xf8581be1e9adba6afcd6603dcff3ca0cd0e546966f96cef2e4a6e3757f99ced3,2023-10-15T15:24:15.198704,2023-10-15T15:24:15.197149,1554,1125,1125,true
5600091,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x4dd28d97dfb2435bde2dfb4dfb89b945a9a0010024917b04b5f3c43ce6bc1336,0x4dd28d97dfb2435bde2dfb4dfb89b945a9a0010024917b04b5f3c43ce6bc1336,2023-10-15T15:23:41.431993,2023-10-15T15:23:41.431993,0,158,158,true
47,0xc92b7fdb038afb93a9d9e77832b56c6da2c93478,0xe38a505db8c833265d41d7b06061cc3bc579017be60fc76377d43f98a9223492,0xe38a505db8c833265d41d7b06061cc3bc579017be60fc76377d43f98a9223492,2023-10-15T15:24:13.102912,2023-10-15T15:24:13.102912,0,155,155,true
5,0xe7951a700d08e21036f923a97f66ea157b368e9b,0x3f26ff330e88eb62e7ed267353f92f53c675802a5c0452451d5bd21d207f9259,0x3f26ff330e88eb62e7ed267353f92f53c675802a5c0452451d5bd21d207f9259,2023-10-15T15:24:01.063937,2023-10-15T15:24:01.063929,7,217,217,true
307,0x1939ab03ba28ef79ab7241bd7dd4c3e63d6cf265,0x008453ad34312d353345391133eb8da468aa1c3148be9cc25aeef8a09f6c5f1c,0x008453ad34312d353345391133eb8da468aa1c3148be9cc25aeef8a09f6c5f1c,2023-10-15T15:24:14.559049,2023-10-15T15:24:14.559049,0,222,222,true
13471,0xe5254e61b579d02ec9a573593a9833a238f2a97e,0x8317daffa3e3b643964ad81a63f7ef68ec2d3c0952280c027102cce231769275,0x8317daffa3e3b643964ad81a63f7ef68ec2d3c0952280c027102cce231769275,2023-10-15T15:22:35.356706,2023-10-15T15:22:35.356586,119,700,700,true
47,0x1fce885c5fc5779f550066da6d77b4a9dd3bdacc,0xa279b95de6611aaef07991b4064fbed0815e7a302d78e2bf6b292089fcfa97d2,0xa279b95de6611aaef07991b4064fbed0815e7a302d78e2bf6b292089fcfa97d2,2023-10-15T15:22:13.842530,2023-10-15T15:22:13.872382,-29852,707,707,true
1655679,0xa7efae728d2936e78bda97dc267687568dd593f3,0xb9809aed219b639b3fcaf3b721e11745e935604fa74469c8a2565231d1fc94a1,0xb9809aed219b639b3fcaf3b721e11745e935604fa74469c8a2565231d1fc94a1,2023-10-15T15:23:19.213713,2023-10-15T15:23:19.213713,0,159,159,true
1244,0x450415366254eae6fac0c54bb213e1f2c7741bfa,0xba8a0ee33270cb5e955c442ae3cfd25bf626240130b6cc647c455012e3debac9,0xba8a0ee33270cb5e955c442ae3cfd25bf626240130b6cc647c455012e3debac9,2023-10-15T15:24:15.317828,2023-10-15T15:24:15.316592,1236,894,894,true
854059,0xb739d0895772dbb71a89a3754a160269068f0d45,0x34125ebe130cef4752ee3bc7d50bdb87a45f1456ec664c7e56aba711d714fdef,0x34125ebe130cef4752ee3bc7d50bdb87a45f1456ec664c7e56aba711d714fdef,2023-10-15T15:23:00.768853,2023-10-15T15:23:00.768866,-12,155,155,true
1522258,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x7ff89bf5cee697edecc454be717658e801b6bc13b9dc3849b354b3fddf7c9a99,0x7ff89bf5cee697edecc454be717658e801b6bc13b9dc3849b354b3fddf7c9a99,2023-10-15T15:25:02.060634,2023-10-15T15:25:02.060652,-17,213,213,true
8,0x4b25f749e7b385a7490a3852533517edafe70057,0x6cfda310c3b81400134879c9e35ba5f1daeebdc8a15a27f96b93f533fbb4e8ec,0x6cfda310c3b81400134879c9e35ba5f1daeebdc8a15a27f96b93f533fbb4e8ec,2023-10-15T15:25:01.022436,2023-10-15T15:25:01.021188,1247,155,155,true
176627,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,0x97b5ffbbdf06e16e903551c054a113e41daa255ddd528452b7443483c64e5c0e,0x97b5ffbbdf06e16e903551c054a113e41daa255ddd528452b7443483c64e5c0e,2023-10-15T15:24:11.934333,2023-10-15T15:24:11.934321,11,221,221,true
54,0x0fad33e31a884c97926334f3fdcd30b79ad12661,0x3334db204185f55ef97c65328aef3d1f8289a8a245ff1bbe3c807b2b0c5f68b5,0x3334db204185f55ef97c65328aef3d1f8289a8a245ff1bbe3c807b2b0c5f68b5,2023-10-15T15:23:04.862540,2023-10-15T15:23:04.862541,-1,154,154,true
2,0xf636d727e655827cfba37e0c72bec55bc5390dce,0xa56019d446b8eadc854b838d33868345a65b5e231eaafcc9f339e9004b195230,0xa56019d446b8eadc854b838d33868345a65b5e231eaafcc9f339e9004b195230,2023-10-15T15:23:03.119473,2023-10-15T15:23:03.119473,0,145,145,true
26994,0x51971c86b04516062c1e708cdc048cb04fbe959f,0xb51add91170f997453dd8319f102f0e664bbde82fb48f06caa29e40ccbd99120,0xb51add91170f997453dd8319f102f0e664bbde82fb48f06caa29e40ccbd99120,2023-10-15T15:24:06.197057,2023-10-15T15:24:06.197072,-15,212,212,true
165,0x8a440376e74c9e99c34a67102627ad04f03b2cfe,0xb38862be2fbc46378d5d680236901b4bcfe8b7bdaf8739b8b94a77df8576cd3c,0xb38862be2fbc46378d5d680236901b4bcfe8b7bdaf8739b8b94a77df8576cd3c,2023-10-15T15:23:37.194420,2023-10-15T15:23:37.194420,0,156,156,true
92,0x4cb094ff0ca1af2ea52d4ee81c81b9bfbcbc7ebd,0x33ddd21f96a0c25bfb2bd62edc7314fefbed2570dda7c657fb60e31a82c3c730,0x33ddd21f96a0c25bfb2bd62edc7314fefbed2570dda7c657fb60e31a82c3c730,2023-10-15T15:24:47.064774,2023-10-15T15:24:47.065275,-500,217,217,true
35,0xf0a0044a7166aefed9d80f7a3b887a27501668c9,0x909fff86a1baaf6c4b34800d18716be2aa860a8819095cc47ded048fca6a29bc,0x909fff86a1baaf6c4b34800d18716be2aa860a8819095cc47ded048fca6a29bc,2023-10-15T15:24:28.248536,2023-10-15T15:24:28.248540,-3,455,455,true
64,0x167db6be121473bb715354a67ad2ee2739fe4fa7,0xfce17540eeb27b3e02a8a9aa9a27227556d113e48e1f4311233a2a0412a1ee88,0xfce17540eeb27b3e02a8a9aa9a27227556d113e48e1f4311233a2a0412a1ee88,2023-10-15T15:22:32.607826,2023-10-15T15:22:32.607826,0,155,155,true
0,0x861fb4a7b0c4bd07d20741ffba4a75cd7aad8233,0x6117c236a31889e7fcaed216ae3e0ad92a7da192fa92e7004751cb18d73ebc8e,0x6117c236a31889e7fcaed216ae3e0ad92a7da192fa92e7004751cb18d73ebc8e,2023-10-15T15:22:44.531060,2023-10-15T15:22:44.531066,-5,453,453,true
7,0x882b0af8c03c70966033e76e1720c43adb7f93e6,0x81b51eab88f3ad834ce778b537cb83a288731694af5e91180e95d485a0bda36d,0x81b51eab88f3ad834ce778b537cb83a288731694af5e91180e95d485a0bda36d,2023-10-15T15:25:03.025306,2023-10-15T15:25:03.025306,0,386,386,true
285956,0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,0x6c02e8df6970099e127db3fe58e67a5ecca1c2d0331da62daa5be7f5a2780842,0x6c02e8df6970099e127db3fe58e67a5ecca1c2d0331da62daa5be7f5a2780842,2023-10-15T15:24:58.674054,2023-10-15T15:24:58.674054,0,157,157,true
1492192,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x575cfc883d893b7cd9cc109b066a531350f680685654b4c76af8b52992a7ccae,0x575cfc883d893b7cd9cc109b066a531350f680685654b4c76af8b52992a7ccae,2023-10-15T15:22:21.292313,2023-10-15T15:22:21.290824,1488,158,158,true
319,0x83e00821bfbe0b684341f20369396dc6aee44a4a,0xdabb1bab0f48d290a0626b5f778a29f5ba3be1fa423de21fda4c7888860d4459,0xdabb1bab0f48d290a0626b5f778a29f5ba3be1fa423de21fda4c7888860d4459,2023-10-15T15:24:27.311233,2023-10-15T15:24:27.311233,0,187,187,true
3,0x9830f33677ef676fa9f6ceff2b5f63ec67cc550b,0x61de8b7ca243dbcc60dadaad7c7a7e55536f97b21bb4ca804960790055a6c2c6,0x61de8b7ca243dbcc60dadaad7c7a7e55536f97b21bb4ca804960790055a6c2c6,2023-10-15T15:23:05.594095,2023-10-15T15:23:05.594107,-12,147,147,true
1089,0xd767466778fd336b88ab825aef3fe4b856e08fd8,0x6987d5d3e13e96ddd81f793b267f25205728929a7417a46ea163f0897a7245e9,0x6987d5d3e13e96ddd81f793b267f25205728929a7417a46ea163f0897a7245e9,2023-10-15T15:22:09.503587,2023-10-15T15:22:09.503598,-11,414,414,true
1,0x518d78601e5691e91b4bf7d144814a1b20b74a97,0x561c21fbe20fdb6a54bfae4f9e0534c5225fea96fe0ea9c1bf0f3a7abb98bc63,0x561c21fbe20fdb6a54bfae4f9e0534c5225fea96fe0ea9c1bf0f3a7abb98bc63,2023-10-15T15:22:33.731547,2023-10-15T15:22:33.731547,0,154,154,true
6831,0x3634b91e54c4dcd7919772f225fc5532f91d8f92,0xdc6aa00a3a2d64cb7013c90bee5ce8f7de0a34f3e92ec5b6e3253d8a76fb78ef,0xdc6aa00a3a2d64cb7013c90bee5ce8f7de0a34f3e92ec5b6e3253d8a76fb78ef,2023-10-15T15:23:13.994789,2023-10-15T15:23:13.994789,0,156,156,true
118,0x33fbbf58a08a51a3a7db3a7ef33cb9c316aa39ec,0xb5f695212af8135e7d08ba5540cc14c7defbd618bacbece41128c0bef8950d8f,0xb5f695212af8135e7d08ba5540cc14c7defbd618bacbece41128c0bef8950d8f,2023-10-15T15:25:01.928177,2023-10-15T15:25:01.928418,-241,804,804,true
1476461,0xcad621da75a66c7a8f4ff86d30a2bf981bfc8fdd,0xa078abd31ad975463f52e776653be3ae7ac66aef80f6d7273c5c158fa7819592,0xa078abd31ad975463f52e776653be3ae7ac66aef80f6d7273c5c158fa7819592,2023-10-15T15:23:37.713902,2023-10-15T15:23:37.711460,2440,157,157,true
34,0xb038af865af7a75126f04ed08a08375da7919abf,0xd4d6ccc4782c0db790e447357922c163d0019cd2d26396e442e88fcb245cee42,0xd4d6ccc4782c0db790e447357922c163d0019cd2d26396e442e88fcb245cee42,2023-10-15T15:24:32.423324,2023-10-15T15:24:32.423324,0,864,864,true
424,0xde92575505c1a2a46dd7029cbf9bacc903cf51c0,0x230e639c78e2ebc2c3fde75c86598d49bf773c67eb3f938d468038fb0a4885c2,0x230e639c78e2ebc2c3fde75c86598d49bf773c67eb3f938d468038fb0a4885c2,2023-10-15T15:22:29.115554,2023-10-15T15:22:29.115554,0,798,798,true
993446,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xc1be16d88026cd4edd950dccd1b729202c9a5230c8d5d4749ace7a7f78a76f8e,0xc1be16d88026cd4edd950dccd1b729202c9a5230c8d5d4749ace7a7f78a76f8e,2023-10-15T15:25:00.760041,2023-10-15T15:25:00.756793,3248,1887,1887,true
324,0x22d4ec672e14c5abd785453e3d95f8d430bf3345,0xdd0311d7057900497e5c86b124dea770c685946a3d122296bdbfc40d9c69e0b3,0xdd0311d7057900497e5c86b124dea770c685946a3d122296bdbfc40d9c69e0b3,2023-10-15T15:23:36.589847,2023-10-15T15:23:36.627224,-37372,187,187,true
38,0xd959e6dda8f95ce94ca1cabc09ae669bafd25ead,0x7fe1e2df407a0881c00895f618562796e2a96d6070739f373b67c095d16884e1,0x7fe1e2df407a0881c00895f618562796e2a96d6070739f373b67c095d16884e1,2023-10-15T15:23:49.086935,2023-10-15T15:23:49.084098,2836,901,901,true
25,0xbd1352a3ee111fd251f68a6c48432e7b10426728,0x445421c048cb0c7ce75e97199cd5533fb21584da0723b3fcc7b0e4eef80a4856,0x445421c048cb0c7ce75e97199cd5533fb21584da0723b3fcc7b0e4eef80a4856,2023-10-15T15:22:28.048293,2023-10-15T15:22:28.047198,1094,153,153,true
710895,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x2198864415019b72797d243735a67b2b851bd2bc41843c3016066c8db1026b10,0x2198864415019b72797d243735a67b2b851bd2bc41843c3016066c8db1026b10,2023-10-15T15:25:03.070250,2023-10-15T15:25:03.070227,22,158,158,true
137,0x9924a2a396998b8fcd1398050fb2bfbdc8302b29,0xeced68f8c8984983bc91b3ac7f213a9fd470950884c537de7aa6125d8e8bdfe0,0xeced68f8c8984983bc91b3ac7f213a9fd470950884c537de7aa6125d8e8bdfe0,2023-10-15T15:24:22.649977,2023-10-15T15:24:22.649977,0,449,449,true
9652634,0x46340b20830761efd32832a74d7169b29feb9758,0x5bdfd32410f37f8a21b0315f54ec5a0e18467a21497d881b9a52407f266e0281,0x5bdfd32410f37f8a21b0315f54ec5a0e18467a21497d881b9a52407f266e0281,2023-10-15T15:22:56.697321,2023-10-15T15:22:56.697322,0,213,213,true
762,0x38aa2684781ad05d8b382bfa7c0c66fa8ebcd4f5,0x558710c8ed1eacad8103cb64a9aa50a6e548399d567789945e50712a64661486,0x558710c8ed1eacad8103cb64a9aa50a6e548399d567789945e50712a64661486,2023-10-15T15:22:57.983756,2023-10-15T15:22:57.983756,0,186,186,true
